-5.110000000000000320e+00 1.135693999999999940e-02
-5.089999999999999858e+00 8.461724999999999802e-03
-5.070000000000000284e+00 1.501915000000000021e-02
-5.049999999999999822e+00 1.899390000000000106e-02
-5.030000000000000249e+00 2.235369999999999718e-02
-5.009999999999999787e+00 2.404450000000000337e-02
-4.990000000000000213e+00 3.913294999999999968e-02
-4.969999999999999751e+00 5.037089999999999623e-02
-4.950000000000000178e+00 6.831544999999999979e-02
-4.929999999999999716e+00 8.049180000000000224e-02
-4.910000000000000142e+00 1.198150000000000048e-01
-4.889999999999999680e+00 1.522749999999999937e-01
-4.870000000000000107e+00 1.961335000000000162e-01
-4.849999999999999645e+00 2.562039999999999873e-01
-4.830000000000000071e+00 3.364144999999999497e-01
-4.809999999999999609e+00 4.510635000000000061e-01
-4.790000000000000036e+00 5.780364999999999531e-01
-4.769999999999999574e+00 7.126464999999999606e-01
-4.750000000000000000e+00 9.446554999999999813e-01
-4.730000000000000426e+00 1.208520000000000039e+00
-4.709999999999999964e+00 1.483540000000000081e+00
-4.690000000000000391e+00 1.881000000000000005e+00
-4.669999999999999929e+00 2.386960000000000193e+00
-4.650000000000000355e+00 2.955235000000000056e+00
-4.629999999999999893e+00 3.663235000000000241e+00
-4.610000000000000320e+00 4.503169999999999895e+00
-4.589999999999999858e+00 5.593860000000000277e+00
-4.570000000000000284e+00 6.723010000000000375e+00
-4.549999999999999822e+00 8.103449999999998710e+00
-4.530000000000000249e+00 9.821104999999999308e+00
-4.509999999999999787e+00 1.175025000000000119e+01
-4.490000000000000213e+00 1.395960000000000001e+01
-4.469999999999999751e+00 1.640104999999999791e+01
-4.450000000000000178e+00 1.931409999999999982e+01
-4.429999999999999716e+00 2.239345000000000141e+01
-4.410000000000000142e+00 2.605920000000000059e+01
-4.389999999999999680e+00 3.036489999999999867e+01
-4.370000000000000107e+00 3.479120000000000346e+01
-4.349999999999999645e+00 3.947305000000000064e+01
-4.330000000000000071e+00 4.512449999999999761e+01
-4.309999999999999609e+00 5.062584999999999980e+01
-4.290000000000000036e+00 5.712789999999999679e+01
-4.269999999999999574e+00 6.381324999999999648e+01
-4.250000000000000000e+00 7.077434999999999832e+01
-4.230000000000000426e+00 7.838689999999999714e+01
-4.209999999999999964e+00 8.648900000000000432e+01
-4.190000000000000391e+00 9.466100000000000136e+01
-4.169999999999999929e+00 1.030430000000000064e+02
-4.150000000000000355e+00 1.118950000000000102e+02
-4.129999999999999893e+00 1.208365000000000009e+02
-4.110000000000000320e+00 1.296915000000000191e+02
-4.089999999999999858e+00 1.391270000000000095e+02
-4.070000000000000284e+00 1.485469999999999970e+02
-4.049999999999999822e+00 1.573185000000000002e+02
-4.030000000000000249e+00 1.661725000000000136e+02
-4.009999999999999787e+00 1.755409999999999968e+02
-3.990000000000000213e+00 1.840115000000000123e+02
-3.970000000000000195e+00 1.924250000000000114e+02
-3.950000000000000178e+00 2.007994999999999948e+02
-3.930000000000000160e+00 2.084214999999999804e+02
-3.910000000000000142e+00 2.161444999999999936e+02
-3.890000000000000124e+00 2.230654999999999859e+02
-3.870000000000000107e+00 2.298280000000000030e+02
-3.850000000000000089e+00 2.356050000000000182e+02
-3.830000000000000071e+00 2.413259999999999934e+02
-3.810000000000000053e+00 2.467704999999999984e+02
-3.790000000000000036e+00 2.520260000000000105e+02
-3.770000000000000018e+00 2.564020000000000437e+02
-3.750000000000000000e+00 2.606190000000000282e+02
-3.729999999999999982e+00 2.642934999999999945e+02
-3.709999999999999964e+00 2.677015000000000100e+02
-3.689999999999999947e+00 2.712880000000000109e+02
-3.669999999999999929e+00 2.742754999999999654e+02
-3.649999999999999911e+00 2.763625000000000114e+02
-3.629999999999999893e+00 2.787015000000000100e+02
-3.609999999999999876e+00 2.805600000000000023e+02
-3.589999999999999858e+00 2.826469999999999914e+02
-3.569999999999999840e+00 2.846250000000000000e+02
-3.549999999999999822e+00 2.859550000000000409e+02
-3.529999999999999805e+00 2.869789999999999850e+02
-3.509999999999999787e+00 2.886295000000000073e+02
-3.490000000000000213e+00 2.901715000000000373e+02
-3.470000000000000195e+00 2.905604999999999905e+02
-3.450000000000000178e+00 2.923765000000000214e+02
-3.430000000000000160e+00 2.927414999999999736e+02
-3.410000000000000142e+00 2.936005000000000109e+02
-3.390000000000000124e+00 2.951860000000000355e+02
-3.370000000000000107e+00 2.960844999999999914e+02
-3.350000000000000089e+00 2.966285000000000309e+02
-3.330000000000000071e+00 2.969830000000000041e+02
-3.310000000000000053e+00 2.988545000000000300e+02
-3.290000000000000036e+00 2.997280000000000086e+02
-3.270000000000000018e+00 3.007814999999999941e+02
-3.250000000000000000e+00 3.021264999999999645e+02
-3.229999999999999982e+00 3.037730000000000246e+02
-3.209999999999999964e+00 3.047350000000000136e+02
-3.189999999999999947e+00 3.060844999999999914e+02
-3.169999999999999929e+00 3.083455000000000155e+02
-3.149999999999999911e+00 3.104230000000000018e+02
-3.129999999999999893e+00 3.121440000000000055e+02
-3.109999999999999876e+00 3.138469999999999800e+02
-3.089999999999999858e+00 3.164874999999999545e+02
-3.069999999999999840e+00 3.192314999999999827e+02
-3.049999999999999822e+00 3.215255000000000223e+02
-3.029999999999999805e+00 3.245484999999999900e+02
-3.009999999999999787e+00 3.278815000000000168e+02
-2.990000000000000213e+00 3.300370000000000346e+02
-2.970000000000000195e+00 3.336345000000000027e+02
-2.950000000000000178e+00 3.382649999999999864e+02
-2.930000000000000160e+00 3.420745000000000005e+02
-2.910000000000000142e+00 3.449809999999999945e+02
-2.890000000000000124e+00 3.488455000000000155e+02
-2.870000000000000107e+00 3.534130000000000109e+02
-2.850000000000000089e+00 3.567364999999999782e+02
-2.830000000000000071e+00 3.610349999999999682e+02
-2.810000000000000053e+00 3.657724999999999795e+02
-2.790000000000000036e+00 3.693845000000000027e+02
-2.770000000000000018e+00 3.730805000000000291e+02
-2.750000000000000000e+00 3.761569999999999823e+02
-2.729999999999999982e+00 3.804044999999999845e+02
-2.709999999999999964e+00 3.835554999999999950e+02
-2.689999999999999947e+00 3.872674999999999841e+02
-2.669999999999999929e+00 3.904724999999999682e+02
-2.649999999999999911e+00 3.938139999999999645e+02
-2.629999999999999893e+00 3.958819999999999482e+02
-2.609999999999999876e+00 3.993550000000000182e+02
-2.589999999999999858e+00 4.011765000000000327e+02
-2.569999999999999840e+00 4.044039999999999964e+02
-2.549999999999999822e+00 4.069864999999999782e+02
-2.529999999999999805e+00 4.089745000000000346e+02
-2.509999999999999787e+00 4.106349999999999909e+02
-2.490000000000000213e+00 4.125449999999999591e+02
-2.470000000000000195e+00 4.153849999999999909e+02
-2.450000000000000178e+00 4.155829999999999700e+02
-2.430000000000000160e+00 4.171069999999999709e+02
-2.410000000000000142e+00 4.176285000000000309e+02
-2.390000000000000124e+00 4.184155000000000086e+02
-2.370000000000000107e+00 4.184075000000000273e+02
-2.350000000000000089e+00 4.185394999999999754e+02
-2.330000000000000071e+00 4.182065000000000055e+02
-2.310000000000000053e+00 4.174850000000000136e+02
-2.290000000000000036e+00 4.155425000000000182e+02
-2.270000000000000018e+00 4.146329999999999814e+02
-2.250000000000000000e+00 4.119769999999999754e+02
-2.229999999999999982e+00 4.088569999999999709e+02
-2.209999999999999964e+00 4.063429999999999609e+02
-2.189999999999999947e+00 4.035534999999999854e+02
-2.169999999999999929e+00 3.996895000000000095e+02
-2.149999999999999911e+00 3.964329999999999927e+02
-2.129999999999999893e+00 3.920144999999999982e+02
-2.109999999999999876e+00 3.889094999999999800e+02
-2.089999999999999858e+00 3.851190000000000282e+02
-2.069999999999999840e+00 3.810720000000000027e+02
-2.049999999999999822e+00 3.779415000000000191e+02
-2.029999999999999805e+00 3.737115000000000009e+02
-2.009999999999999787e+00 3.697300000000000182e+02
-1.989999999999999991e+00 3.659970000000000141e+02
-1.969999999999999973e+00 3.628430000000000177e+02
-1.949999999999999956e+00 3.596965000000000146e+02
-1.929999999999999938e+00 3.573509999999999991e+02
-1.909999999999999920e+00 3.541095000000000255e+02
-1.889999999999999902e+00 3.509824999999999591e+02
-1.870000000000000107e+00 3.494149999999999636e+02
-1.850000000000000089e+00 3.468930000000000291e+02
-1.830000000000000071e+00 3.451030000000000086e+02
-1.810000000000000053e+00 3.434049999999999727e+02
-1.790000000000000036e+00 3.410459999999999923e+02
-1.770000000000000018e+00 3.408669999999999618e+02
-1.750000000000000000e+00 3.377124999999999773e+02
-1.729999999999999982e+00 3.380865000000000009e+02
-1.709999999999999964e+00 3.362649999999999864e+02
-1.689999999999999947e+00 3.354105000000000132e+02
-1.669999999999999929e+00 3.348034999999999854e+02
-1.649999999999999911e+00 3.347024999999999864e+02
-1.629999999999999893e+00 3.343110000000000355e+02
-1.610000000000000098e+00 3.329805000000000064e+02
-1.590000000000000080e+00 3.321064999999999827e+02
-1.570000000000000062e+00 3.325760000000000218e+02
-1.550000000000000044e+00 3.328605000000000018e+02
-1.530000000000000027e+00 3.315560000000000400e+02
-1.510000000000000009e+00 3.313750000000000000e+02
-1.489999999999999991e+00 3.318210000000000264e+02
-1.469999999999999973e+00 3.314329999999999927e+02
-1.449999999999999956e+00 3.309099999999999682e+02
-1.429999999999999938e+00 3.308305000000000291e+02
-1.409999999999999920e+00 3.318840000000000146e+02
-1.389999999999999902e+00 3.307549999999999955e+02
-1.370000000000000107e+00 3.311469999999999914e+02
-1.350000000000000089e+00 3.311754999999999995e+02
-1.330000000000000071e+00 3.303224999999999909e+02
-1.310000000000000053e+00 3.299769999999999754e+02
-1.290000000000000036e+00 3.309655000000000200e+02
-1.270000000000000018e+00 3.306140000000000327e+02
-1.250000000000000000e+00 3.305140000000000100e+02
-1.229999999999999982e+00 3.302205000000000155e+02
-1.209999999999999964e+00 3.297825000000000273e+02
-1.189999999999999947e+00 3.303695000000000164e+02
-1.169999999999999929e+00 3.306475000000000364e+02
-1.149999999999999911e+00 3.292429999999999950e+02
-1.129999999999999893e+00 3.296024999999999636e+02
-1.110000000000000098e+00 3.306859999999999786e+02
-1.090000000000000080e+00 3.307195000000000391e+02
-1.070000000000000062e+00 3.303690000000000282e+02
-1.050000000000000044e+00 3.306285000000000309e+02
-1.030000000000000027e+00 3.302535000000000309e+02
-1.010000000000000009e+00 3.296884999999999764e+02
-9.899999999999999911e-01 3.298605000000000018e+02
-9.699999999999999734e-01 3.301730000000000018e+02
-9.499999999999999556e-01 3.298690000000000282e+02
-9.300000000000000488e-01 3.299719999999999800e+02
-9.100000000000000311e-01 3.295349999999999682e+02
-8.900000000000000133e-01 3.305579999999999927e+02
-8.699999999999999956e-01 3.297815000000000509e+02
-8.499999999999999778e-01 3.294615000000000009e+02
-8.299999999999999600e-01 3.293849999999999909e+02
-8.100000000000000533e-01 3.296254999999999882e+02
-7.900000000000000355e-01 3.298319999999999936e+02
-7.700000000000000178e-01 3.300914999999999964e+02
-7.500000000000000000e-01 3.302034999999999627e+02
-7.299999999999999822e-01 3.288464999999999918e+02
-7.099999999999999645e-01 3.299864999999999782e+02
-6.899999999999999467e-01 3.296354999999999791e+02
-6.700000000000000400e-01 3.297825000000000273e+02
-6.500000000000000222e-01 3.291454999999999700e+02
-6.300000000000000044e-01 3.304710000000000036e+02
-6.099999999999999867e-01 3.299130000000000109e+02
-5.899999999999999689e-01 3.297994999999999663e+02
-5.699999999999999512e-01 3.293100000000000023e+02
-5.500000000000000444e-01 3.291850000000000023e+02
-5.300000000000000266e-01 3.301544999999999845e+02
-5.100000000000000089e-01 3.293719999999999573e+02
-4.899999999999999911e-01 3.300000000000000000e+02
-4.699999999999999734e-01 3.293874999999999886e+02
-4.500000000000000111e-01 3.293550000000000182e+02
-4.299999999999999933e-01 3.299534999999999627e+02
-4.099999999999999756e-01 3.295169999999999959e+02
-3.900000000000000133e-01 3.298580000000000041e+02
-3.699999999999999956e-01 3.302590000000000146e+02
-3.499999999999999778e-01 3.289795000000000300e+02
-3.300000000000000155e-01 3.292980000000000018e+02
-3.099999999999999978e-01 3.297694999999999936e+02
-2.899999999999999800e-01 3.296775000000000091e+02
-2.700000000000000178e-01 3.295760000000000218e+02
-2.500000000000000000e-01 3.291159999999999854e+02
-2.300000000000000100e-01 3.295660000000000309e+02
-2.099999999999999922e-01 3.298769999999999527e+02
-1.900000000000000022e-01 3.293899999999999864e+02
-1.700000000000000122e-01 3.298034999999999854e+02
-1.499999999999999944e-01 3.295570000000000164e+02
-1.300000000000000044e-01 3.293110000000000355e+02
-1.100000000000000006e-01 3.303914999999999509e+02
-8.999999999999999667e-02 3.295289999999999964e+02
-7.000000000000000666e-02 3.290799999999999841e+02
-5.000000000000000278e-02 3.286949999999999932e+02
-2.999999999999999889e-02 3.295750000000000455e+02
-1.000000000000000021e-02 3.299389999999999645e+02
